#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
MGYG000000076_01802	1235802.C823_00744	3.38e-36	138.0	29TQ8@1|root,30EYC@2|Bacteria,1VCT6@1239|Firmicutes,25AUP@186801|Clostridia,25XXM@186806|Eubacteriaceae	186801|Clostridia	S	Sporulation factor SpoIIGA	-	-	-	ko:K06383	-	-	-	-	ko00000,ko01000,ko01002	-	-	-	Peptidase_U4
MGYG000000076_01141	622312.ROSEINA2194_03708	7.79e-258	713.0	COG0141@1|root,COG0141@2|Bacteria,1TPAW@1239|Firmicutes,248X8@186801|Clostridia	186801|Clostridia	E	Catalyzes the sequential NAD-dependent oxidations of L- histidinol to L-histidinaldehyde and then to L-histidine	hisD	-	1.1.1.23	ko:K00013	ko00340,ko01100,ko01110,ko01230,map00340,map01100,map01110,map01230	M00026	R01158,R01163,R03012	RC00099,RC00242,RC00463	ko00000,ko00001,ko00002,ko01000	-	-	-	Histidinol_dh
MGYG000000076_03713	742740.HMPREF9474_02395	1.89e-31	131.0	2DZNE@1|root,32VEK@2|Bacteria,1VCK8@1239|Firmicutes,24NTG@186801|Clostridia	186801|Clostridia	S	Glycosyltransferase family 87	-	-	-	-	-	-	-	-	-	-	-	-	GT87
MGYG000000076_00525	478749.BRYFOR_05283	2.75e-24	92.8	2E4HR@1|root,32ZCU@2|Bacteria,1VF82@1239|Firmicutes,24S4W@186801|Clostridia	186801|Clostridia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000076_00141	1226325.HMPREF1548_00426	2.2e-88	266.0	28PR6@1|root,2ZCD4@2|Bacteria,1VRUS@1239|Firmicutes,25DRA@186801|Clostridia	186801|Clostridia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000076_03559	742765.HMPREF9457_03059	4.99e-266	732.0	COG3547@1|root,COG3547@2|Bacteria,1TPSP@1239|Firmicutes,24AH4@186801|Clostridia,27W37@189330|Dorea	186801|Clostridia	L	COG COG3547 Transposase and inactivated derivatives	-	-	-	-	-	-	-	-	-	-	-	-	DEDD_Tnp_IS110,Transposase_20
MGYG000000076_01585	1280698.AUJS01000065_gene669	5.08e-222	618.0	28HUD@1|root,2Z813@2|Bacteria,1TUFV@1239|Firmicutes,24A4P@186801|Clostridia	186801|Clostridia	S	PFAM conserved	-	-	-	-	-	-	-	-	-	-	-	-	DUF2398
MGYG000000076_00487	585394.RHOM_09710	5.06e-289	799.0	COG1160@1|root,COG1160@2|Bacteria,1TPNM@1239|Firmicutes,2493T@186801|Clostridia	186801|Clostridia	S	GTPase that plays an essential role in the late steps of ribosome biogenesis	der	-	-	ko:K03977	-	-	-	-	ko00000,ko03009	-	-	-	GTP_EFTU,KH_dom-like,MMR_HSR1
MGYG000000076_01322	1395513.P343_15125	6.93e-189	558.0	COG0210@1|root,COG0210@2|Bacteria,1UY9M@1239|Firmicutes,4HQTD@91061|Bacilli	91061|Bacilli	L	UvrD/REP helicase N-terminal domain	-	-	3.6.4.12	ko:K03657	ko03420,ko03430,map03420,map03430	-	-	-	ko00000,ko00001,ko01000,ko03400	-	-	-	AAA_19,UvrD-helicase,UvrD_C,UvrD_C_2
MGYG000000076_01434	585394.RHOM_03230	0.0	1049.0	COG1132@1|root,COG1132@2|Bacteria,1TP0B@1239|Firmicutes,247Q0@186801|Clostridia	186801|Clostridia	V	ABC transporter	-	-	-	ko:K06147	-	-	-	-	ko00000,ko02000	3.A.1.106,3.A.1.109,3.A.1.21	-	-	ABC_membrane,ABC_tran,Trns_repr_metal
MGYG000000076_01435	585394.RHOM_03230	0.0	1049.0	COG1132@1|root,COG1132@2|Bacteria,1TP0B@1239|Firmicutes,247Q0@186801|Clostridia	186801|Clostridia	V	ABC transporter	-	-	-	ko:K06147	-	-	-	-	ko00000,ko02000	3.A.1.106,3.A.1.109,3.A.1.21	-	-	ABC_membrane,ABC_tran,Trns_repr_metal
MGYG000000076_00698	585394.RHOM_06670	2.6e-171	481.0	COG0005@1|root,COG0005@2|Bacteria,1TQ37@1239|Firmicutes,247KQ@186801|Clostridia	186801|Clostridia	F	The purine nucleoside phosphorylases catalyze the phosphorolytic breakdown of the N-glycosidic bond in the beta- (deoxy)ribonucleoside molecules, with the formation of the corresponding free purine bases and pentose-1-phosphate	punA	-	2.4.2.1	ko:K03783	ko00230,ko00240,ko00760,ko01100,ko01110,map00230,map00240,map00760,map01100,map01110	-	R01561,R01863,R01969,R02147,R02294,R02295,R02297,R02484,R02557,R02748,R08368,R10244	RC00033,RC00063,RC00122	ko00000,ko00001,ko01000	-	-	-	Glu_synthase,PNP_UDP_1
MGYG000000076_02257	476272.RUMHYD_01858	2.24e-117	343.0	COG1028@1|root,COG1028@2|Bacteria,1TP76@1239|Firmicutes,247PV@186801|Clostridia,3XYM7@572511|Blautia	186801|Clostridia	IQ	Psort location Cytoplasmic, score	fabG	-	1.1.1.100	ko:K00059	ko00061,ko00333,ko00780,ko01040,ko01100,ko01130,ko01212,map00061,map00333,map00780,map01040,map01100,map01130,map01212	M00083,M00572	R04533,R04534,R04536,R04543,R04566,R04953,R04964,R07759,R07763,R10116,R10120,R11671	RC00029,RC00117	ko00000,ko00001,ko00002,ko01000,ko01004	-	-	-	adh_short_C2
MGYG000000076_00709	622312.ROSEINA2194_03581	1.07e-196	556.0	COG0523@1|root,COG0523@2|Bacteria,1TPCG@1239|Firmicutes,248XD@186801|Clostridia	186801|Clostridia	K	CobW P47K family protein	cobW	-	-	-	-	-	-	-	-	-	-	-	CobW_C,cobW
MGYG000000076_02372	585394.RHOM_07115	5.39e-165	462.0	COG0052@1|root,COG0052@2|Bacteria,1TPNA@1239|Firmicutes,247ZR@186801|Clostridia	186801|Clostridia	J	Belongs to the universal ribosomal protein uS2 family	rpsB	-	-	ko:K02967	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_S2
MGYG000000076_01703	411463.EUBVEN_02011	3.69e-156	441.0	COG0708@1|root,COG0708@2|Bacteria,1TPFB@1239|Firmicutes,24849@186801|Clostridia,25V2W@186806|Eubacteriaceae	186801|Clostridia	L	exodeoxyribonuclease III	xth	-	3.1.11.2	ko:K01142	ko03410,map03410	-	-	-	ko00000,ko00001,ko01000,ko03400	-	-	-	Exo_endo_phos
MGYG000000076_00310	585394.RHOM_07825	2.76e-114	339.0	COG0740@1|root,COG0740@2|Bacteria,1TPX2@1239|Firmicutes,249QX@186801|Clostridia	186801|Clostridia	OU	Protease subunit of ATP-dependent	tepA	-	3.4.21.92	ko:K01358	ko04112,ko04212,map04112,map04212	-	-	-	ko00000,ko00001,ko01000,ko01002	-	-	-	CLP_protease
MGYG000000076_01740	622312.ROSEINA2194_02768	4.43e-136	390.0	COG1187@1|root,COG1187@2|Bacteria,1TP68@1239|Firmicutes,248UG@186801|Clostridia	186801|Clostridia	J	Belongs to the pseudouridine synthase RsuA family	rluF	-	5.4.99.21,5.4.99.22	ko:K06178,ko:K06182	-	-	-	-	ko00000,ko01000,ko03009	-	-	-	PseudoU_synth_2,S4
MGYG000000076_00440	1121115.AXVN01000048_gene1293	3.61e-126	369.0	COG0560@1|root,COG0560@2|Bacteria,1TQJY@1239|Firmicutes,2493S@186801|Clostridia,3Y0XF@572511|Blautia	186801|Clostridia	E	haloacid dehalogenase-like hydrolase	thrH	-	2.7.1.39,3.1.3.3	ko:K02203	ko00260,ko00680,ko01100,ko01110,ko01120,ko01130,ko01230,map00260,map00680,map01100,map01110,map01120,map01130,map01230	M00018	R00582,R01771	RC00002,RC00017	ko00000,ko00001,ko00002,ko01000	-	-	-	HAD,Hydrolase
MGYG000000076_00855	1216932.CM240_0635	4.88e-205	590.0	COG1961@1|root,COG1961@2|Bacteria,1TPBH@1239|Firmicutes,248J7@186801|Clostridia,36ECD@31979|Clostridiaceae	186801|Clostridia	L	resolvase	-	-	-	-	-	-	-	-	-	-	-	-	DUF4368,Recombinase,Resolvase,Zn_ribbon_recom
MGYG000000076_03093	1235790.C805_02386	6.05e-25	114.0	COG5492@1|root,COG5492@2|Bacteria,1UX5G@1239|Firmicutes,25KVW@186801|Clostridia,25Y0E@186806|Eubacteriaceae	186801|Clostridia	N	domain, Protein	-	-	-	-	-	-	-	-	-	-	-	-	5_nucleotid_C,Big_2,Metallophos
MGYG000000076_01200	169963.lmo1114	5.45e-34	120.0	2BXTH@1|root,2ZZ52@2|Bacteria,1V3TU@1239|Firmicutes,4HH9J@91061|Bacilli	91061|Bacilli	S	Bacterial protein of unknown function (DUF961)	-	-	-	-	-	-	-	-	-	-	-	-	DUF961
MGYG000000076_01002	585394.RHOM_00480	0.0	1190.0	COG0073@1|root,COG0143@1|root,COG0073@2|Bacteria,COG0143@2|Bacteria,1TPA1@1239|Firmicutes,248AU@186801|Clostridia	186801|Clostridia	J	Is required not only for elongation of protein synthesis but also for the initiation of all mRNA translation through initiator tRNA(fMet) aminoacylation	metG	-	6.1.1.10	ko:K01874	ko00450,ko00970,map00450,map00970	M00359,M00360	R03659,R04773	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	Anticodon_1,tRNA-synt_1g,tRNA_bind
MGYG000000076_02102	483218.BACPEC_02218	1.45e-139	399.0	COG0583@1|root,COG0583@2|Bacteria,1TQ6Y@1239|Firmicutes,25C6V@186801|Clostridia	186801|Clostridia	K	lysR substrate binding domain	-	-	-	-	-	-	-	-	-	-	-	-	HTH_1,LysR_substrate
MGYG000000076_03476	622312.ROSEINA2194_02148	0.0	1539.0	COG1882@1|root,COG1882@2|Bacteria,1TPTF@1239|Firmicutes,247YY@186801|Clostridia	186801|Clostridia	C	Glycine radical	pflB	-	2.3.1.54	ko:K00656	ko00620,ko00640,ko00650,ko01100,ko01120,map00620,map00640,map00650,map01100,map01120	-	R00212,R06987	RC00004,RC01181,RC02742,RC02833	ko00000,ko00001,ko01000	-	-	-	Gly_radical,PFL-like
MGYG000000076_03752	511680.BUTYVIB_01355	1.24e-148	419.0	28P9U@1|root,2ZC37@2|Bacteria,1V32C@1239|Firmicutes,24FS7@186801|Clostridia	186801|Clostridia	S	Psort location Cytoplasmic, score	-	-	-	-	-	-	-	-	-	-	-	-	Acetyltransf_3
MGYG000000076_00945	742765.HMPREF9457_00412	3.2e-88	272.0	COG0834@1|root,COG0834@2|Bacteria,1VTCR@1239|Firmicutes,24YIS@186801|Clostridia,27WVQ@189330|Dorea	186801|Clostridia	ET	Bacterial periplasmic substrate-binding proteins	-	-	-	-	-	-	-	-	-	-	-	-	SBP_bac_3
MGYG000000076_00616	658086.HMPREF0994_01287	1.04e-40	140.0	COG1848@1|root,COG1848@2|Bacteria,1VCDC@1239|Firmicutes,24P6P@186801|Clostridia,27UGP@186928|unclassified Lachnospiraceae	186801|Clostridia	S	PIN domain	-	-	-	-	-	-	-	-	-	-	-	-	PIN_3
MGYG000000076_03264	742765.HMPREF9457_02625	0.0	1044.0	COG1502@1|root,COG1502@2|Bacteria,1TPKY@1239|Firmicutes,247UR@186801|Clostridia,27W2H@189330|Dorea	186801|Clostridia	I	Catalyzes the reversible phosphatidyl group transfer from one phosphatidylglycerol molecule to another to form cardiolipin (CL) (diphosphatidylglycerol) and glycerol	-	-	-	ko:K06131	ko00564,ko01100,map00564,map01100	-	R07390	RC00017	ko00000,ko00001,ko01000	-	-	-	PLDc_2,PLDc_N
MGYG000000076_00253	585394.RHOM_08410	2.6e-240	674.0	COG1883@1|root,COG1883@2|Bacteria,1TPEP@1239|Firmicutes,248ET@186801|Clostridia	186801|Clostridia	C	decarboxylase beta subunit	gcdB	-	4.1.1.3	ko:K01572	ko00620,ko01100,map00620,map01100	-	R00217	RC00040	ko00000,ko00001,ko01000,ko02000	3.B.1.1.1	-	-	OAD_beta
MGYG000000076_01150	585394.RHOM_07470	4.1e-161	467.0	COG1530@1|root,COG1530@2|Bacteria,1TQS4@1239|Firmicutes,247QV@186801|Clostridia	186801|Clostridia	J	ribonuclease, Rne Rng family	rng	-	-	ko:K08301	-	-	-	-	ko00000,ko01000,ko03009,ko03019	-	-	-	KH_1,RNase_E_G,S1,TRAM
MGYG000000076_01937	1280680.AUJU01000031_gene3595	4.64e-97	291.0	COG0237@1|root,COG0237@2|Bacteria,1VHNA@1239|Firmicutes,24KBU@186801|Clostridia,4BW2U@830|Butyrivibrio	186801|Clostridia	H	dephospho-CoA kinase activity	-	-	-	-	-	-	-	-	-	-	-	-	Acetyltransf_1,Acetyltransf_10
MGYG000000076_01902	397287.C807_00219	9.57e-87	263.0	COG2357@1|root,COG2357@2|Bacteria,1TQ2F@1239|Firmicutes,249FE@186801|Clostridia,27U4Q@186928|unclassified Lachnospiraceae	186801|Clostridia	T	Region found in RelA / SpoT proteins	-	-	2.7.6.5	ko:K07816	ko00230,map00230	-	R00429	RC00002,RC00078	ko00000,ko00001,ko01000	-	-	-	RelA_SpoT,Response_reg
MGYG000000076_03495	622312.ROSEINA2194_03571	0.0	1060.0	COG1961@1|root,COG1961@2|Bacteria,1TPA6@1239|Firmicutes,247KF@186801|Clostridia	186801|Clostridia	L	Psort location Cytoplasmic, score	-	-	-	-	-	-	-	-	-	-	-	-	DUF4368,Recombinase,Resolvase,Zn_ribbon_recom
MGYG000000076_02459	397288.C806_03240	2.44e-104	307.0	2D7U9@1|root,32TPR@2|Bacteria,1VAQE@1239|Firmicutes,24I5R@186801|Clostridia,27M8P@186928|unclassified Lachnospiraceae	186801|Clostridia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000076_02729	585394.RHOM_10935	0.0	923.0	COG4468@1|root,COG4468@2|Bacteria,1TPBN@1239|Firmicutes,247ZN@186801|Clostridia	186801|Clostridia	G	UDPglucose--hexose-1-phosphate uridylyltransferase	galT	-	2.7.7.12	ko:K00965	ko00052,ko00520,ko01100,ko04917,map00052,map00520,map01100,map04917	M00362,M00554,M00632	R00955	RC00002	ko00000,ko00001,ko00002,ko01000	-	-	-	GalP_UDP_tr_C,GalP_UDP_transf
MGYG000000076_00304	585394.RHOM_07855	1.79e-130	374.0	COG2344@1|root,COG2344@2|Bacteria,1TSMR@1239|Firmicutes,247RQ@186801|Clostridia	186801|Clostridia	K	Modulates transcription in response to changes in cellular NADH NAD( ) redox state	rex	-	-	ko:K01926	-	-	-	-	ko00000,ko03000	-	-	-	CoA_binding,Put_DNA-bind_N
MGYG000000076_02301	622312.ROSEINA2194_01772	0.0	974.0	COG2217@1|root,COG2217@2|Bacteria,1TQ07@1239|Firmicutes,248EH@186801|Clostridia	186801|Clostridia	P	ATPase, P-type (transporting), HAD superfamily, subfamily IC	cadA	-	3.6.3.3,3.6.3.5	ko:K01534	-	-	-	-	ko00000,ko01000	3.A.3.6	-	-	E1-E2_ATPase,HMA,Hydrolase
MGYG000000076_00550	1235792.C808_01660	3.32e-187	528.0	COG0709@1|root,COG0709@2|Bacteria,1TQCJ@1239|Firmicutes,247NS@186801|Clostridia,27JZ4@186928|unclassified Lachnospiraceae	186801|Clostridia	H	Synthesizes selenophosphate from selenide and ATP	selD	-	2.7.9.3	ko:K01008	ko00450,ko01100,map00450,map01100	-	R03595	RC00002,RC02878	ko00000,ko00001,ko01000,ko03016	-	-	-	AIRS,AIRS_C
MGYG000000076_01746	585394.RHOM_08900	0.0	1144.0	COG1132@1|root,COG1132@2|Bacteria,1TP0B@1239|Firmicutes,247T8@186801|Clostridia	186801|Clostridia	V	Abc transporter	-	-	-	ko:K06147	-	-	-	-	ko00000,ko02000	3.A.1.106,3.A.1.109,3.A.1.21	-	-	ABC_membrane,ABC_tran
MGYG000000076_03767	1410616.JHXE01000013_gene255	1.62e-161	457.0	COG0395@1|root,COG0395@2|Bacteria,1TPRG@1239|Firmicutes,249ZC@186801|Clostridia,3NGCJ@46205|Pseudobutyrivibrio	186801|Clostridia	G	Binding-protein-dependent transport system inner membrane component	-	-	-	ko:K10119	ko02010,map02010	M00196	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.1.28	-	-	BPD_transp_1
MGYG000000076_02736	622312.ROSEINA2194_04215	2.08e-181	507.0	COG3833@1|root,COG3833@2|Bacteria,1TRB7@1239|Firmicutes,248A7@186801|Clostridia	186801|Clostridia	P	PFAM binding-protein-dependent transport systems inner membrane component	-	-	-	ko:K15772	ko02010,map02010	M00491	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.1.16,3.A.1.1.2	-	-	BPD_transp_1
MGYG000000076_00893	585394.RHOM_05930	3.1e-304	842.0	COG3044@1|root,COG3044@2|Bacteria,1TPJ9@1239|Firmicutes,248G5@186801|Clostridia	186801|Clostridia	S	Psort location Cytoplasmic, score	-	-	-	-	-	-	-	-	-	-	-	-	ABC_ATPase
MGYG000000076_03783	622312.ROSEINA2194_04430	3.5e-65	209.0	2DMJ6@1|root,32RY3@2|Bacteria,1VBBI@1239|Firmicutes,24N5I@186801|Clostridia	186801|Clostridia	S	Colicin V production protein	-	-	-	-	-	-	-	-	-	-	-	-	Colicin_V
MGYG000000076_01241	397287.C807_03073	4.29e-13	63.5	2EIY3@1|root,33CP9@2|Bacteria,1VN11@1239|Firmicutes,24W71@186801|Clostridia	186801|Clostridia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000076_03455	33035.JPJF01000032_gene2181	5.21e-164	463.0	COG0395@1|root,COG0395@2|Bacteria,1TT5G@1239|Firmicutes,249MU@186801|Clostridia,3Y17N@572511|Blautia	186801|Clostridia	G	Binding-protein-dependent transport system inner membrane component	-	-	-	ko:K17236	ko02010,map02010	M00602	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.1.34	-	-	BPD_transp_1
MGYG000000076_00493	1235793.C809_04227	7.94e-107	315.0	COG0300@1|root,COG0300@2|Bacteria,1TRP8@1239|Firmicutes,24DNY@186801|Clostridia,27N1X@186928|unclassified Lachnospiraceae	186801|Clostridia	S	Enoyl-(Acyl carrier protein) reductase	-	-	-	-	-	-	-	-	-	-	-	-	adh_short
MGYG000000076_00290	140626.JHWB01000016_gene2464	1.96e-47	154.0	2E11F@1|root,32WHB@2|Bacteria,1VD34@1239|Firmicutes,24NEB@186801|Clostridia	186801|Clostridia	S	PilZ domain	-	-	-	-	-	-	-	-	-	-	-	-	PilZ
MGYG000000076_00731	140626.JHWB01000022_gene2115	3.05e-99	293.0	COG1011@1|root,COG1011@2|Bacteria,1V6I4@1239|Firmicutes,24JK7@186801|Clostridia	186801|Clostridia	S	HAD hydrolase, family IA, variant 3	-	-	-	ko:K07025	-	-	-	-	ko00000	-	-	-	HAD_2,Hydrolase,Pyridox_ox_2
MGYG000000076_00763	622312.ROSEINA2194_00744	1.96e-101	301.0	COG0860@1|root,COG0860@2|Bacteria,1TQ74@1239|Firmicutes,24FT2@186801|Clostridia	186801|Clostridia	M	N-Acetylmuramoyl-L-alanine amidase	cwlD	-	3.5.1.28	ko:K01448	ko01503,map01503	M00727	R04112	RC00064,RC00141	ko00000,ko00001,ko00002,ko01000,ko01011,ko03036	-	-	-	Amidase_3
MGYG000000076_02048	1235798.C817_02114	7.54e-103	315.0	COG0515@1|root,COG0515@2|Bacteria,1V7U3@1239|Firmicutes,25AZB@186801|Clostridia	186801|Clostridia	KLT	Serine threonine protein kinase	-	-	-	-	-	-	-	-	-	-	-	-	Pkinase
MGYG000000076_01983	622312.ROSEINA2194_01455	3.49e-133	391.0	2DCHY@1|root,2ZE7V@2|Bacteria,1UMSB@1239|Firmicutes,25FCG@186801|Clostridia	186801|Clostridia	-	-	-	-	5.2.1.8	ko:K07533	-	-	-	-	ko00000,ko01000,ko03110	-	-	-	Rotamase_2,SurA_N_3
MGYG000000076_02382	585394.RHOM_06135	0.0	1206.0	COG0326@1|root,COG0326@2|Bacteria,1TQEU@1239|Firmicutes,247ND@186801|Clostridia	186801|Clostridia	O	Molecular chaperone. Has ATPase activity	htpG	-	-	ko:K04079	ko04141,ko04151,ko04217,ko04612,ko04621,ko04626,ko04657,ko04659,ko04914,ko04915,ko05200,ko05215,ko05418,map04141,map04151,map04217,map04612,map04621,map04626,map04657,map04659,map04914,map04915,map05200,map05215,map05418	-	-	-	ko00000,ko00001,ko01009,ko03029,ko03051,ko03110,ko04131,ko04147	-	-	-	HATPase_c,HATPase_c_3,HSP90
MGYG000000076_03294	585394.RHOM_16915	2.49e-219	615.0	COG0706@1|root,COG0706@2|Bacteria,1TQ0J@1239|Firmicutes,247V9@186801|Clostridia	186801|Clostridia	U	Membrane protein insertase, YidC Oxa1 family	yidC	-	-	ko:K03217	ko02024,ko03060,ko03070,map02024,map03060,map03070	M00335	-	-	ko00000,ko00001,ko00002,ko02044,ko03029	2.A.9	-	-	60KD_IMP
MGYG000000076_02117	622312.ROSEINA2194_04323	4.53e-207	590.0	COG1982@1|root,COG1982@2|Bacteria,1TNZ9@1239|Firmicutes,247RA@186801|Clostridia	186801|Clostridia	E	Orn Lys Arg decarboxylase major	speA	-	4.1.1.19	ko:K01585	ko00330,ko01100,map00330,map01100	M00133	R00566	RC00299	ko00000,ko00001,ko00002,ko01000	-	-	-	OKR_DC_1,OKR_DC_1_C
MGYG000000076_01971	585394.RHOM_13195	2.04e-47	152.0	COG1925@1|root,COG1925@2|Bacteria,1UFZA@1239|Firmicutes,24MM8@186801|Clostridia	186801|Clostridia	G	Phosphocarrier protein (Hpr)	-	-	-	ko:K11189	-	-	-	-	ko00000,ko02000	4.A.2.1	-	-	PTS-HPr
MGYG000000076_01496	585394.RHOM_11910	5.76e-176	507.0	2DSN8@1|root,33GRU@2|Bacteria,1VPDR@1239|Firmicutes,24PGY@186801|Clostridia	186801|Clostridia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000076_03218	622312.ROSEINA2194_00835	4.98e-30	109.0	COG2747@1|root,COG2747@2|Bacteria,1VFH9@1239|Firmicutes,24QZ8@186801|Clostridia	186801|Clostridia	KNU	Anti-sigma-28 factor, FlgM	flgM	-	-	ko:K02398	ko02020,ko02025,ko02026,ko02040,map02020,map02025,map02026,map02040	-	-	-	ko00000,ko00001,ko02035	-	-	-	FlgM
MGYG000000076_01460	585394.RHOM_11515	9.55e-57	182.0	COG0671@1|root,COG0671@2|Bacteria,1VB2R@1239|Firmicutes,24MQ9@186801|Clostridia	186801|Clostridia	I	Psort location CytoplasmicMembrane, score	-	-	-	-	-	-	-	-	-	-	-	-	PAP2
MGYG000000076_00202	622312.ROSEINA2194_00989	3.83e-80	250.0	COG1664@1|root,COG1664@2|Bacteria,1TS93@1239|Firmicutes,24DZX@186801|Clostridia	186801|Clostridia	M	Polymer-forming cytoskeletal	-	-	-	-	-	-	-	-	-	-	-	-	Bactofilin
MGYG000000076_01426	585394.RHOM_03315	0.0	972.0	COG0469@1|root,COG0469@2|Bacteria,1TPGG@1239|Firmicutes,2489V@186801|Clostridia	186801|Clostridia	G	Belongs to the pyruvate kinase family	pyk	-	2.7.1.40	ko:K00873	ko00010,ko00230,ko00620,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko04922,ko04930,ko05165,ko05203,ko05230,map00010,map00230,map00620,map01100,map01110,map01120,map01130,map01200,map01230,map04922,map04930,map05165,map05203,map05230	M00001,M00002,M00049,M00050	R00200,R00430,R01138,R01858,R02320	RC00002,RC00015	ko00000,ko00001,ko00002,ko01000,ko04131,ko04147	-	-	-	IMPDH,PEP-utilizers,PK,PK_C
MGYG000000076_01536	585394.RHOM_03140	5.86e-89	262.0	COG2954@1|root,COG2954@2|Bacteria,1V7MS@1239|Firmicutes,24JER@186801|Clostridia	186801|Clostridia	S	Psort location Cytoplasmic, score	-	-	-	-	-	-	-	-	-	-	-	-	CYTH,Dockerin_1
MGYG000000076_02806	585394.RHOM_14630	3.36e-280	771.0	COG0569@1|root,COG0569@2|Bacteria,1TPNS@1239|Firmicutes,24830@186801|Clostridia	186801|Clostridia	P	domain protein	trkA	-	-	ko:K03499	-	-	-	-	ko00000,ko02000	2.A.38.1,2.A.38.4	-	-	TrkA_C,TrkA_N
MGYG000000076_03037	500632.CLONEX_00683	1.88e-39	131.0	2E3CH@1|root,32YBT@2|Bacteria,1VHJT@1239|Firmicutes,24RED@186801|Clostridia	186801|Clostridia	S	Psort location Cytoplasmic, score 8.87	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000076_00826	1163671.JAGI01000002_gene2610	9.82e-109	318.0	COG2881@1|root,COG2881@2|Bacteria,1VTBD@1239|Firmicutes,24GUM@186801|Clostridia	186801|Clostridia	S	overlaps another CDS with the same product name	-	-	-	-	-	-	-	-	-	-	-	-	Yip1
MGYG000000076_02973	610130.Closa_0870	4.01e-259	752.0	COG0637@1|root,COG1554@1|root,COG0637@2|Bacteria,COG1554@2|Bacteria,1TQMB@1239|Firmicutes,247J6@186801|Clostridia,223W0@1506553|Lachnoclostridium	186801|Clostridia	G	hydrolase family 65 central catalytic	-	-	2.4.1.230,2.4.1.8	ko:K00691,ko:K04844,ko:K10231	ko00500,ko01100,map00500,map01100	-	R01555	RC00049	ko00000,ko00001,ko01000	-	GH65	-	Glyco_hydro_65C,Glyco_hydro_65N,Glyco_hydro_65m,HAD_2
MGYG000000076_01676	585394.RHOM_12250	1.27e-201	572.0	COG2148@1|root,COG2148@2|Bacteria,1TP7M@1239|Firmicutes,248WV@186801|Clostridia	186801|Clostridia	M	Exopolysaccharide biosynthesis polyprenyl glycosylphosphotransferase	-	-	-	-	-	-	-	-	-	-	-	-	Bac_transf,CoA_binding_3,Glycos_transf_2
MGYG000000076_02622	622312.ROSEINA2194_03457	2.31e-312	871.0	COG0419@1|root,COG0419@2|Bacteria,1TTBF@1239|Firmicutes,24CKY@186801|Clostridia	186801|Clostridia	L	DNA sulfur modification protein DndD	-	-	-	ko:K19171	-	-	-	-	ko00000,ko02048	-	-	-	AAA_23
MGYG000000076_03588	622312.ROSEINA2194_03159	2.37e-70	215.0	COG0454@1|root,COG0456@2|Bacteria,1V6KU@1239|Firmicutes,24J9Z@186801|Clostridia	186801|Clostridia	K	This enzyme acetylates the N-terminal alanine of ribosomal protein S18	rimI	-	2.3.1.128	ko:K03789	-	-	-	-	ko00000,ko01000,ko03009	-	-	-	Acetyltransf_1,Acetyltransf_10
MGYG000000076_02324	585394.RHOM_06865	5.56e-47	152.0	2E3QR@1|root,32YNK@2|Bacteria,1VENX@1239|Firmicutes,24QVR@186801|Clostridia	186801|Clostridia	S	Psort location Cytoplasmic, score 8.87	-	-	-	-	-	-	-	-	-	-	-	-	DUF1292
MGYG000000076_02805	585394.RHOM_14635	1.49e-262	729.0	COG0168@1|root,COG0168@2|Bacteria,1TPAF@1239|Firmicutes,248K4@186801|Clostridia	186801|Clostridia	P	Cation transport protein	trkH	-	-	ko:K03498	-	-	-	-	ko00000,ko02000	2.A.38.1,2.A.38.4	-	-	TrkH
MGYG000000076_00354	585394.RHOM_07645	1.27e-37	126.0	COG2155@1|root,COG2155@2|Bacteria,1VEQJ@1239|Firmicutes,24QKW@186801|Clostridia	186801|Clostridia	S	Conserved protein	-	-	-	ko:K09779	-	-	-	-	ko00000	-	-	-	DUF378
MGYG000000076_01378	585394.RHOM_06070	2.76e-285	781.0	COG4806@1|root,COG4806@2|Bacteria,1TS42@1239|Firmicutes,2487G@186801|Clostridia	186801|Clostridia	G	Belongs to the rhamnose isomerase family	rhaA	-	5.3.1.14	ko:K01813	ko00051,ko01120,map00051,map01120	-	R02437	RC00434	ko00000,ko00001,ko01000	-	-	-	RhaA
