feature	MGYG000000002	MGYG000000003	MGYG000000004	MGYG000000013	MGYG000000022	MGYG000000076	MGYG000000106	MGYG000000215	MGYG000000756	MGYG000001881	MGYG000002323
mltD_2	0	0	0	1	0	0	0	0	0	0	0
mltF K18691	0	1	0	1	0	0	0	1	0	0	1
mltG K07082	0	1	2	1	1	0	1	1	1	0	2
mmdA	0	1	0	1	0	0	0	1	0	0	0
mmdB K01572 K20509	0	1	0	0	0	0	0	0	0	0	0
mmdC	0	1	0	1	0	0	0	1	0	0	0
mmyX K01812 K07149 K16139	0	0	0	0	0	0	0	0	0	1	0
mnaA K01791	0	0	1	0	0	0	1	0	0	0	0
mnmA K00566	0	0	1	2	2	1	1	0	0	0	1
mnmC	0	0	0	1	0	0	0	0	0	0	0
mnmC K15461	0	0	0	0	0	0	0	0	0	0	1
mnmE K03650	1	1	1	1	1	1	1	2	0	1	1
mntA K09815 K11707	0	1	0	1	0	0	0	0	0	0	0
mntH K03322	0	0	0	1	0	0	1	0	1	0	1
mntP	1	0	1	1	1	1	0	0	1	1	1
mntR K11924	0	0	0	0	0	0	0	0	0	0	1
mntR_1	1	0	0	0	0	0	0	0	0	0	0
moaA K03639	1	0	1	0	1	1	0	0	0	0	2
moaC K03637	1	0	1	0	1	1	0	0	0	0	1
moaD K03636	0	0	0	0	0	0	0	0	0	0	1
moaE K03635	0	0	0	0	0	0	0	0	0	0	1
mobA K03752 K13818	0	0	1	0	0	1	0	0	0	0	2
mobB K03753 K13818	0	0	1	0	1	0	0	0	0	0	0
mocA	0	0	0	0	0	0	1	0	0	0	0
mod K07316	0	0	1	0	2	0	0	0	0	0	0
modA K02020	1	0	1	0	1	1	0	0	0	0	1
modB K02018	1	0	1	0	1	1	0	0	0	0	1
modC K02017	1	0	1	0	1	1	0	0	0	0	1
modE K02019	0	0	0	0	0	0	0	0	0	0	1
modF K02013 K05776	0	0	0	0	0	0	0	0	0	0	1
modF K05776	0	0	0	1	0	0	0	0	0	0	0
moeA K03750	0	0	1	0	1	0	0	0	0	0	1
moeA2	2	0	1	0	1	1	0	0	0	0	0
moeB K03148 K21029	0	0	0	0	0	0	0	0	0	0	1
moeB K21029	0	0	0	0	0	1	0	0	0	0	0
moeZ K21029 K21147	0	0	0	1	0	0	0	0	0	0	0
mog	1	0	1	0	1	1	0	0	0	0	0
mop	1	0	1	0	0	0	0	0	0	0	0
mopI K02019	1	0	0	0	0	0	0	0	0	0	0
morA	0	0	0	0	0	0	1	0	0	0	0
morA2	0	0	0	0	0	0	1	0	0	0	0
motA K02556	0	0	1	0	0	1	1	0	0	0	0
motB K02557	0	0	0	0	0	0	1	0	0	0	2
moxR K03924	0	1	0	1	0	0	1	1	1	0	0
mpaA K14054	0	0	0	0	0	0	0	0	0	0	1
mphA	0	0	0	0	0	0	0	0	1	0	0
mpl K02558	0	0	0	0	0	0	0	0	0	0	1
mppA K15580	0	0	0	0	0	0	0	0	0	0	1
mprA	0	0	1	0	0	1	0	0	0	0	0
mprA K15974	0	0	0	0	0	0	0	0	0	0	1
mprF K07027	1	0	0	0	1	2	1	0	0	0	0
mprF K14205	0	0	0	0	0	0	1	0	0	0	0
mqnA K07081 K11782 K11784	0	2	0	0	0	0	0	0	0	0	0
mqo K00116	0	0	0	0	0	0	0	0	0	0	1
mraW1	0	0	0	0	0	0	1	0	0	0	0
mraY K01000	1	1	1	1	2	1	1	1	1	0	0
mraZ K03925	1	0	1	1	0	1	1	0	1	0	1
mrcA K05366	0	1	0	1	0	0	0	1	0	0	1
mrcB K05365	0	0	0	0	0	0	0	0	0	0	1
mrdA K05515	1	1	1	1	1	1	0	1	0	0	1
mreB K03569	1	1	0	1	0	1	0	1	0	0	1
mreC K03570	1	1	1	1	1	1	1	1	0	0	2
mreD	0	1	0	1	0	0	0	1	0	0	0
mreD K03571	1	0	0	0	0	1	1	0	0	0	0
mrnC K11145	1	0	1	0	1	1	1	0	0	0	0
mro K01785	1	0	0	0	0	1	0	0	0	0	0
mro_1 K01785	0	0	0	1	0	0	0	0	0	0	0
mrp	1	0	1	0	1	1	0	0	0	0	0
mrp K03593	0	1	0	1	0	0	0	1	1	0	1
msbA K06147 K11085	0	1	0	1	0	0	0	1	0	0	0
msbA_1 K18887	0	0	0	0	0	0	1	0	0	0	0
mscL K03282	0	1	1	1	1	1	1	1	1	0	1
mscM	0	0	0	1	0	0	0	0	0	0	0
mscS K03442	1	1	0	1	0	1	0	0	0	0	1
msmF K10118	0	0	0	0	0	0	0	0	1	0	0
msmR K02529	0	0	0	0	0	0	1	0	0	0	0
msmR2	0	0	0	0	1	0	0	0	0	0	0
msmX K10112	0	0	0	0	0	0	1	0	0	0	0
msr0960	0	0	0	0	0	0	0	0	0	1	0
msrA K07304	0	0	0	0	0	0	0	0	0	0	1
msrA K07304 K12267	0	1	1	1	1	0	2	0	0	0	0
msrA K12267	0	0	0	0	0	0	0	0	0	1	0
msrB K07305	0	0	0	0	0	0	1	0	0	0	2
msrB K07305 K12267	0	0	0	0	0	0	0	0	0	1	0
msrC K08968	0	0	0	1	0	0	0	1	0	0	0
msrP K07147	0	0	0	0	0	0	0	0	0	0	1
msrQ K17247	0	0	0	0	0	0	0	0	0	0	1
msrR	0	0	0	0	0	0	1	0	0	0	0
msyB K12147	0	0	0	0	0	0	0	0	0	0	1
mta	0	0	2	0	0	1	0	0	0	0	0
mtaD K12960	0	2	0	0	0	0	0	0	0	0	0
mtaD K12960 K20810	0	0	0	0	0	1	0	0	0	0	0
mtfA K09933	0	0	0	0	0	0	0	0	0	0	1
mtgA K03814	0	0	0	1	0	0	0	1	0	0	1
mtlA K02798 K02799 K02800	0	0	0	0	0	0	0	0	0	0	1
mtlA K02799 K02800	0	0	0	0	0	0	2	0	0	0	0
mtlD K00009	0	0	0	0	0	0	1	0	0	0	2
mtlF K02798	0	0	0	0	0	0	1	0	0	0	0
mtlR K03483	0	0	0	0	0	0	1	0	0	0	0
mtnA K08963	0	0	1	0	0	1	0	0	0	0	0
mtnK K00899	0	0	1	0	0	0	0	0	0	0	0
mtnN K01243	1	0	1	1	1	0	1	2	1	0	1
mtr K03834 K03835	0	0	0	0	0	0	0	0	0	0	1
mtrC K03585	0	0	0	1	0	0	0	0	0	0	0
mug	0	1	0	1	0	0	0	0	0	0	0
mug K03649	0	0	0	0	0	0	0	0	0	0	1
mukB K03632	0	0	0	0	0	0	0	0	0	0	1
murA K00790	1	1	1	1	1	1	2	1	1	0	1
murA2 K00790	1	0	1	0	0	0	0	0	0	0	0
murB	0	0	0	0	0	0	0	0	0	2	0
murB K00075	1	1	1	1	1	1	1	1	1	0	2
murC K01924	1	1	1	1	1	1	1	1	1	0	1
murD K01925	1	1	1	1	1	2	1	1	2	1	1
murE	0	0	0	0	0	0	0	0	1	0	0
murE K01928	1	1	1	1	1	2	0	1	1	0	1
murE K01928 K05362	0	0	0	0	0	0	1	0	0	0	0
murE2 K01928	0	0	0	0	0	0	1	0	0	0	0
murF K01929	2	1	1	1	1	1	1	1	1	0	1
murG K01924 K02563	0	0	0	0	0	0	0	0	1	0	0
murG K02563	1	1	1	1	1	1	1	1	0	0	0
murI K01776	1	1	1	1	1	0	0	1	1	0	1
murI K01776 K02428	0	0	0	0	0	0	1	0	0	0	0
murJ K03980	0	0	0	0	0	0	0	0	0	1	1
murP K11191 K11192	0	0	0	0	0	0	0	0	0	0	2
murQ K07106	0	1	0	1	0	0	1	1	0	0	0
mutA K01847	0	1	0	1	0	0	0	0	0	0	0
mutB K01847	0	1	0	1	0	0	0	0	0	0	0
mutE K20491	1	0	0	0	0	0	0	0	0	0	0
mutG K20492	1	0	0	0	0	1	0	0	0	0	0
mutH K03573	0	0	0	0	0	0	0	0	0	0	1
mutL K03572	1	3	1	1	1	1	1	1	0	2	2
mutR K20373 K20374	1	0	0	0	0	0	0	0	0	0	0
mutS K03555	1	1	1	1	2	1	1	1	0	1	1
mutS1 K07456	0	0	0	0	0	0	1	0	0	0	0
mutS2	1	0	0	0	0	0	0	0	0	0	0
mutS2 K07456	1	1	1	1	2	1	1	2	0	0	0
mutS_2	0	0	0	1	0	0	0	0	0	0	0
mutT K03574	1	0	0	0	1	1	1	0	1	0	1
mutT4	0	0	0	0	0	0	0	0	1	0	0
mutX K03574	1	0	0	0	1	0	0	0	0	0	0
mutY K03575	1	1	1	1	1	1	1	0	1	0	1
mvaA K00054 K00626	0	0	0	0	0	0	1	0	0	0	0
mvaD K01597	0	0	0	0	0	0	1	0	0	0	0
mvaK2 K00938	0	0	0	0	0	0	1	0	0	0	0
mvaS K01641	0	0	0	0	0	0	1	0	0	0	0
mviM K03810	0	0	0	0	0	0	0	0	0	0	2
mviN K03980	0	0	0	0	0	0	0	0	1	0	0
mvk K00869	0	0	0	0	0	0	1	0	0	0	0
mvpT K18829	0	0	0	0	0	0	0	0	0	0	1
mycA K10254	0	0	0	0	0	0	1	0	0	0	0
nac K19338	0	0	0	0	0	0	0	0	0	0	1
nadA K03517	1	1	0	1	0	1	0	1	1	0	1
nadB K00278	1	1	0	1	0	1	0	1	0	0	1
nadB K00278 K00767	0	0	0	0	0	0	0	0	1	0	0
nadC K00767	1	1	0	1	0	1	0	1	1	0	1
nadD	0	0	0	0	2	0	0	0	0	0	0
nadD K00969	2	1	1	1	1	2	1	1	2	0	0
nadE K01916	0	0	0	0	0	0	1	0	0	0	1
nadE K01950	1	4	1	1	1	1	0	1	1	0	0
nadK K00858	1	1	1	1	1	1	1	1	1	1	0
nadX K06989	0	0	0	1	0	0	0	0	0	0	0
nagA	0	0	0	1	0	0	0	0	0	0	0
nagA K01443	1	0	1	0	3	1	1	0	1	0	0
nagB K02564	1	1	1	2	1	1	1	2	1	1	1
nagC K00845	0	1	0	2	0	0	0	0	0	0	0
nagC K00845 K02565	0	0	0	0	0	0	0	0	0	0	2
nagD K01101	0	0	0	0	0	0	1	0	0	0	0
nagD K01101 K02566	0	0	0	0	0	0	0	0	0	0	1
nagE K02802 K02803 K02804	0	0	0	0	0	0	0	0	0	0	1
nagE K02803 K02804	0	0	0	0	1	1	0	0	0	0	0
nagE K02803 K02804 K20116 K20117 K20118	0	0	1	0	0	0	0	0	0	0	0
nagK K00845 K00884	0	0	0	0	0	0	0	0	0	0	1
nagZ K01207	0	0	0	0	0	0	1	0	0	0	1
nagZ2 K12373	0	0	0	1	0	0	0	0	0	0	0
nagZ3 K12373	0	1	0	1	0	0	0	1	0	0	0
namA	0	1	0	0	0	0	0	0	1	0	0
namA K00354	0	0	0	0	0	0	1	0	0	0	0
nanA K01639	0	0	3	0	1	0	0	0	0	0	0
nanA K01639 K01707 K01714	0	0	0	0	0	0	0	1	0	0	0
nanA K01639 K01714	0	0	0	0	0	0	0	0	0	0	1
nanE K01787	0	0	0	0	0	0	0	1	0	0	0
nanE K01788	0	0	1	0	1	0	1	0	0	0	1
nanH K01186	0	0	0	1	0	0	0	1	0	0	0
nanK K00845 K00885	0	0	0	0	0	0	0	0	0	0	2
nanM	0	0	0	1	0	0	0	0	0	0	0
nanM K17948	0	0	0	0	0	0	0	0	0	0	2
nanR K22104	0	0	0	0	0	0	0	0	0	0	1
nanS K22111	0	0	0	0	0	0	0	0	0	0	1
nanT K03290 K08178	0	0	0	0	0	0	0	0	0	0	1
napA	0	0	1	0	1	0	1	0	0	0	0
napA K02567	0	0	0	0	0	0	0	0	0	0	1
napC K02569	0	0	0	0	0	0	0	0	0	0	1
napD K02570	0	0	0	0	0	0	0	0	0	0	1
napF K02572	0	0	0	0	0	0	0	0	0	0	1
napH K02574	0	0	0	0	0	0	0	0	0	0	3
narG K00370	0	0	0	1	0	0	0	0	0	0	1
narH K00371	0	0	0	0	0	0	0	0	0	0	2
narI K00374	0	0	0	0	0	0	0	0	0	0	2
narJ K00373	0	0	0	0	0	0	0	0	0	0	1
narK K02575	0	0	0	0	0	0	0	0	0	0	1
narL	0	0	0	1	0	0	0	0	0	0	0
narP K07685	0	0	0	0	0	0	0	0	0	0	1
narQ K07673 K07674	0	0	0	0	0	0	0	0	0	0	1
narU K02575	0	0	0	0	0	0	0	0	0	0	1
narX K07673 K07674	0	0	0	0	0	0	0	0	0	0	2
natA K01990	0	1	0	0	0	0	0	0	0	0	0
natA K09697	0	0	0	0	0	1	0	0	0	0	0
natB K01992	0	1	0	0	0	0	1	0	0	0	0
natB K09696	0	0	0	0	0	1	0	0	0	0	0
ndh K03885	0	0	0	1	0	0	1	1	0	0	1
ndhG K00339	0	1	0	0	0	0	0	1	0	0	0
ndk K00940	0	0	0	1	0	0	0	1	0	0	1
ndoA K07171	1	0	1	0	1	1	1	0	0	0	0
ndpA	0	0	0	0	0	0	1	0	0	0	0
ndpA K06899	0	0	0	0	0	0	0	0	0	0	1
ndvA K06147	0	0	0	1	0	0	1	0	0	0	0
ndvB	0	0	1	0	0	0	0	0	0	0	0
nei K05522	0	0	0	0	0	0	0	0	0	0	1
nemA K10680	0	0	0	0	0	0	0	0	0	0	3
nepI K03445	0	0	0	0	0	0	0	0	0	0	1
nfeD	0	0	0	0	0	0	0	1	0	0	0
nfi K05982	0	0	0	0	0	0	0	0	0	0	1
nfnA K00528 K16951	0	0	1	0	1	0	0	0	0	0	0
nfnB K10679	0	0	0	0	0	0	0	0	0	0	1
nfo K01151	1	1	1	1	0	1	1	0	0	1	1
nfrA	0	0	0	0	0	0	0	0	2	0	0
nfrA K11739	0	0	0	0	0	0	0	0	0	0	1
nfrA2	0	0	0	0	0	1	0	0	0	0	0
nfrB K11740	0	0	0	0	0	0	0	0	0	0	2
nfsA K10678 K19285	0	0	0	0	0	0	0	0	0	0	1
nfuA K07400	0	0	0	0	0	0	0	0	0	0	1
ngr	0	0	1	0	0	0	0	0	0	1	0
nhaA K03313	0	1	0	0	0	0	0	0	1	0	1
nhaA K03455	0	0	0	1	0	0	0	1	0	0	0
nhaB K03314	0	0	0	0	0	0	0	0	0	0	1
nhaC K03315	0	1	0	1	0	1	0	1	1	0	0
nhaD	0	1	0	0	0	0	0	2	0	0	0
nhaP K03316	0	0	0	0	0	0	0	0	1	0	0
nhaP1 K03316	0	0	0	0	0	0	1	0	0	0	0
nhaP2 K11105	0	0	0	0	0	0	0	0	0	0	1
nhaR K03717	0	0	0	0	0	0	0	0	0	0	1
nhaS3	0	0	0	1	0	0	0	0	0	0	0
nhoA K00675	0	0	0	0	0	0	0	0	0	0	1
niaR K07105	1	0	0	0	1	1	0	0	0	0	0
nifH K02588 K04037 K11333	0	0	1	0	0	0	0	0	0	0	0
nifJ K03737	1	1	1	1	1	1	1	1	0	0	1
nifU K04488	0	0	1	0	1	1	1	0	0	0	0
nikA K02035 K15584	0	0	1	0	1	0	0	0	0	0	1
nikB K15585	0	0	0	0	0	0	0	0	0	0	1
nikC K15586	0	0	1	0	0	0	0	0	0	0	1
nikD K15587	0	0	0	0	0	0	0	0	0	0	1
nikE K10824	0	0	0	0	0	0	0	0	0	0	1
nikR K07722	0	0	0	0	0	0	0	0	0	0	1
nimA K07005	1	0	1	0	0	1	0	0	0	0	0
nirA K00366 K00392	0	0	1	0	0	0	0	0	0	0	0
nirB K00362	0	0	0	0	0	0	0	0	0	0	1
nirC K02598	0	0	0	0	0	0	0	0	0	0	1
nirD K00363	0	0	0	0	0	0	0	0	0	0	1
nit K11206	0	0	1	0	0	0	0	0	0	0	0
nlpA K02073	0	0	0	0	0	0	0	0	0	0	1
nlpC K13694 K13695	0	0	0	0	0	0	0	0	0	0	1
nlpD K06194 K12943	0	0	0	0	0	0	0	0	0	0	2
nlpD_1	0	0	0	1	0	0	0	0	0	0	0
nlpD_2	0	0	0	1	0	0	0	2	0	0	0
nlpE	0	1	0	1	0	0	0	0	0	0	0
nlpI K05803	0	0	0	0	0	0	0	0	0	0	1
nnrD K17758 K17759	1	0	1	1	1	1	1	1	2	1	1
nnrE	2	0	0	0	0	0	0	0	0	0	0
nnrE K17759	0	0	0	0	1	0	0	0	0	0	0
noc K03497	0	0	1	0	1	0	0	0	0	0	0
nocR	0	0	0	0	0	0	0	0	0	0	1
nodN	0	1	0	1	0	0	0	1	0	0	0
nohB K22014	0	0	0	0	0	0	0	0	0	0	1
norG_2	0	0	0	0	0	0	1	0	0	0	0
norM	0	0	0	0	0	0	0	1	0	0	0
norM K03327	0	1	0	1	0	0	0	1	0	0	0
norR K12266	0	0	0	0	0	0	0	0	0	0	1
norV	0	0	0	0	0	1	0	0	0	0	0
norV K12264	0	0	0	0	0	0	0	0	0	0	1
norW K12265	0	0	0	0	0	0	0	0	0	0	1
nosR K19339	0	0	0	0	0	0	0	0	0	0	2
noxC	0	0	0	0	1	0	0	0	0	0	0
noxE	0	0	0	0	0	0	1	0	0	0	0
nplT K01208	0	0	0	0	0	0	1	0	0	0	0
nqo1 K19784	0	0	0	0	0	0	1	0	0	0	0
nqrA K00346	0	1	0	1	0	0	0	1	0	0	0
nqrB K00347	0	2	0	1	0	0	0	1	0	0	0
nqrC K00348	0	0	0	2	0	0	0	1	0	0	0
nqrD K00349	0	2	0	0	0	0	0	1	0	0	0
nqrE K00350	0	0	0	1	0	0	0	1	0	0	0
nqrF K00351	0	1	0	1	0	0	0	1	0	0	0
nrd K00525	0	1	0	1	0	0	0	1	0	0	0
nrdA K00525	0	0	0	0	0	0	1	0	0	0	1
nrdB K00526	0	0	1	0	0	0	0	0	0	0	1
nrdD K21636	1	2	1	1	1	1	1	1	1	1	1
nrdE K00525	0	0	0	0	0	0	1	0	1	0	1
nrdF K00526	0	0	0	0	0	0	1	0	1	0	1
nrdG K04068	1	2	1	1	1	1	1	1	1	0	1
nrdH K06191	0	0	0	0	0	0	2	0	1	0	1
nrdI K03647	0	0	0	0	0	0	1	0	2	0	1
nrdJ K00525	0	0	1	0	0	0	0	0	0	0	0
nrdR K07738	1	0	1	0	1	1	1	0	1	1	1
nrfA K03385	0	0	0	1	0	0	0	0	0	0	1
nrfB K04013	0	0	0	0	0	0	0	0	0	0	1
nrfC K00184 K04014	0	0	0	0	0	0	0	0	0	0	1
nrfD K04015	0	0	0	0	0	0	0	0	0	0	1
nrfE K04016	0	0	0	0	0	0	0	0	0	0	2
nrfG K02200 K04018	0	0	0	0	0	0	0	0	0	0	1
nrnA K06881	1	1	1	1	2	1	1	1	0	0	0
nspC K13747	1	1	0	1	1	1	0	1	0	0	0
nsrR K13771	0	0	0	0	0	0	0	0	0	0	1
nt5e K01091	1	0	0	0	1	1	1	0	1	0	0
nth K10773	0	1	1	1	1	1	1	1	1	1	1
ntpA K02117	1	0	1	0	0	1	1	0	0	0	0
ntpB K02118	1	1	1	1	0	1	2	0	0	0	0
ntpC K02119	1	0	2	0	0	1	2	0	0	0	0
ntpD K02120	0	0	0	0	0	0	2	0	0	0	0
ntpE K02121	0	0	0	0	0	0	2	0	0	0	0
ntpG K02122	0	0	0	0	0	0	2	0	0	0	0
ntpI K02123	1	0	2	0	0	1	1	0	0	0	0
ntpK K02124	0	0	2	1	0	0	2	0	0	0	0
ntrX	0	1	0	0	0	0	0	0	0	0	0
nucA_1 K01173	0	0	0	1	0	0	0	0	0	0	0
nucS K07503	0	0	0	0	0	0	0	0	1	0	0
nudB K08310	0	0	0	0	0	0	0	0	0	0	1
nudC K03426	0	0	0	1	0	1	0	1	1	0	1
nudE K08312	0	0	0	0	0	0	0	0	0	0	1
nudF K01515	0	0	1	0	1	1	1	0	0	1	1
nudG K03574 K08320	0	0	0	0	0	0	0	0	0	0	1
nudH K08311	0	0	0	0	0	0	0	0	0	0	1
nudI K12944	0	0	0	0	0	0	0	0	0	0	1
nudJ K03574 K12152	0	0	0	0	0	0	0	0	0	0	1
nudK K08077 K12945	0	0	0	0	0	0	0	0	0	0	1
nudL	0	0	0	0	0	0	0	0	0	0	1
nuoA K00330	0	1	0	1	0	0	0	1	0	1	1
nuoB K00331	0	1	0	1	0	0	0	1	0	0	1
nuoC K00333 K13378	0	1	0	1	0	0	0	1	0	0	0
nuoC K13378	0	0	0	0	0	0	0	0	0	0	1
nuoD K00333	0	0	0	0	0	0	0	0	0	2	0
nuoE K00334	0	0	0	0	0	0	0	0	0	0	1
nuoE K00334 K18330 K22340	0	0	1	0	0	0	0	0	0	0	0
nuoF K00335	0	0	0	0	0	0	0	0	0	0	1
nuoF K00335 K18331	0	0	0	1	0	0	0	0	0	0	0
nuoG K00336	0	0	0	0	0	0	0	0	0	0	1
nuoH K00337	0	1	0	1	0	0	0	2	0	1	2
nuoI K00338	0	1	0	1	0	0	0	1	0	1	0
nuoJ K00339	0	0	0	1	0	0	0	0	0	0	0
nuoK K00340	0	1	0	1	0	0	0	1	0	1	1
nuoL K00341	0	1	0	1	0	0	0	2	0	0	1
nuoM K00342	0	1	0	1	0	0	0	1	0	0	2
nuoN K00343	0	1	0	1	0	0	0	1	0	1	0
nupC K03317 K11535	0	0	0	0	0	0	0	0	0	0	1
nupG K03289 K03301 K08218 K11537	0	0	0	0	0	0	0	0	0	1	0
nupG K03289 K11537	0	1	0	1	0	0	0	1	0	0	2
nusA K02600	1	1	1	1	1	1	1	1	1	1	1
nusB K03625	1	2	1	1	1	1	1	1	1	1	0
nusG K02601	1	1	1	1	0	1	1	1	1	1	1
nylA K01426	0	0	0	0	0	0	1	0	0	0	0
oadA K01571	1	0	1	0	1	1	1	0	0	0	0
oadB K01572	0	1	0	1	0	0	1	0	0	0	0
oadG	0	0	0	0	0	0	1	0	0	0	0
oatA	0	0	0	0	0	0	1	0	0	0	0
obg K03979	1	1	1	2	1	1	1	1	1	1	1
odh K04940	0	0	0	0	0	0	0	0	0	1	0
ofn31	0	0	0	0	0	0	0	1	0	0	0
ogt	0	0	0	0	0	1	0	0	0	0	0
ogt K00567	0	0	0	0	0	0	0	0	0	0	1
ogt K00567 K07443	0	1	0	1	0	0	0	0	1	0	0
ogt K00567 K10778	0	1	0	1	0	0	0	1	0	0	0
ogt K00567 K13531	0	0	0	0	1	0	0	0	0	0	0
ogt K07443	0	0	0	0	0	0	1	0	0	0	0
ohrB	0	0	0	0	0	0	1	0	0	0	0
ohrR	0	0	0	1	0	1	1	0	0	0	0
ompA K03286	0	0	0	0	0	0	0	0	0	0	1
ompC K09475 K09476 K14062	0	0	0	0	0	0	0	0	0	0	1
ompF K09475 K09476 K11929 K14062	0	0	0	0	0	0	0	0	0	0	1
ompF K09475 K09476 K11929 K14062 K16076	0	0	0	0	0	0	0	0	0	0	1
ompH K06142	0	1	0	2	0	0	0	2	0	0	0
ompN K09475 K09476 K11929 K14062 K16076	0	0	0	0	0	0	0	0	0	0	1
ompN K09476 K11929 K14062 K16076	0	0	0	0	0	0	0	0	0	0	1
ompW K07275	0	0	0	0	0	0	0	0	0	0	1
ompX K11934	0	0	0	0	0	0	0	0	0	0	1
ompX K16078	0	0	0	0	0	0	0	0	0	0	1
oorB K00175	0	1	0	1	0	0	0	0	0	0	0
oorD K00176	0	1	0	1	0	0	0	1	0	0	0
opcA	0	0	0	0	0	0	0	0	1	0	0
oppA K02035 K15580	1	0	0	0	0	0	3	0	0	0	0
oppA K15580	1	0	0	0	0	1	0	0	0	0	1
oppA1 K02035	0	0	0	0	0	0	1	0	0	0	0
oppB K02033	0	0	1	0	0	0	0	0	0	0	0
oppB K02033 K02034	0	0	0	0	0	0	1	0	0	0	0
oppB K15581	3	0	0	0	0	1	1	0	0	0	1
oppC K02034	0	0	1	0	0	0	1	0	0	0	0
oppC K02034 K15582	3	0	0	0	0	1	0	0	0	0	0
oppC K15582	0	0	0	0	0	0	1	0	0	0	1
oppD K02031 K15583	0	0	0	0	0	0	2	0	0	0	0
oppD K15583	1	0	0	0	0	0	0	0	0	0	0
oppD4 K15583	0	0	0	0	0	0	1	0	0	0	0
oppF K02032	1	0	0	0	0	0	1	0	0	0	0
oppF K10823	0	0	0	0	2	1	1	0	0	0	0
oprM K18139 K18147	0	0	0	0	0	0	0	0	0	0	1
opuAA K02000	0	0	0	0	0	0	1	0	0	0	0
opuAB K02001	0	0	0	1	0	0	0	0	0	0	0
opuAC K02002	0	0	0	0	0	0	0	1	0	0	0
opuCA K05847	0	0	0	0	0	0	1	0	0	0	0
opuCB K05846	0	0	0	0	0	0	1	0	0	0	0
opuCC K05845	0	0	0	0	0	0	1	0	0	0	0
opuCD K05846	0	0	0	0	0	0	1	0	0	0	0
orn K13288	0	0	0	0	0	0	0	0	1	0	1
orr K21898	1	0	0	0	0	0	0	0	0	0	0
osmB K04062	0	0	0	0	0	0	0	0	0	0	1
osmC K04063	0	0	0	0	0	0	0	0	0	0	1
osmE K04064	0	0	0	0	0	0	0	0	0	0	1
osmY K04065	0	0	0	0	0	0	0	0	0	0	1
otsA K00697	0	0	0	0	0	0	0	0	0	0	1
otsB K01087	0	0	0	0	0	0	0	0	0	0	1
otsB K16055	0	0	0	1	0	0	0	0	0	0	0
outO K02464 K02506 K02654	0	0	0	0	0	0	0	0	0	0	1
oxyR K04761	0	1	0	1	0	0	0	0	0	0	1
p40 K21471	0	0	0	0	0	0	1	0	0	0	0
paaI K02614	0	0	0	1	0	0	0	0	0	0	0
paaK K01912	0	0	2	2	0	0	0	0	0	0	0
paaY K02617 K08279	0	1	0	0	0	0	0	0	0	0	0
pabA K01658 K01664	0	0	0	0	0	0	0	0	0	0	1
pabB K01665	0	0	0	2	0	0	0	1	0	0	1
pabB K01665 K03342 K13503 K13950	0	0	0	0	0	0	0	0	0	1	0
pabB K12251	0	0	0	0	0	0	0	1	0	0	0
pabC K02619	0	0	0	0	0	0	0	0	0	0	1
pacL K01537	0	0	0	0	0	0	1	0	0	0	0
pacL2 K01537	0	0	0	0	0	0	0	0	2	0	0
pafA	0	1	0	1	0	0	0	1	0	0	0
pafA K13571	0	0	0	0	0	0	0	0	1	0	0
pagC K07804	0	0	0	0	0	0	0	0	0	0	1
paiA	0	1	0	1	0	0	0	0	0	1	0
paiA K22441	0	0	0	0	0	0	1	0	0	0	0
pal K03640	0	0	0	0	0	0	0	0	0	0	1
panB K00606	0	1	0	1	0	1	0	2	0	1	1
panC K01918	0	2	0	1	0	1	0	1	0	1	1
panD K01579	0	0	0	1	0	1	0	1	0	1	1
panE K00077	0	0	0	1	0	0	1	0	0	0	2
panF K14392	0	0	0	0	0	0	0	0	0	0	1
panZ	0	0	0	0	0	0	0	0	0	1	1
pap	1	0	1	0	0	1	0	0	0	0	0
parA K03496	0	0	0	0	0	0	0	0	1	0	0
parB K03497	0	1	0	1	0	0	0	1	1	0	0
parB_1	0	0	0	0	0	1	0	0	0	0	0
parC K02621	0	1	0	1	0	0	1	1	0	0	1
parD K07746	0	0	0	0	0	0	0	0	0	0	1
parE K02470	1	0	0	0	0	1	0	0	0	0	0
parE K02622	0	1	0	2	0	0	1	1	0	0	1
pat K03823	1	0	0	0	1	0	1	0	0	0	0
patA K00821 K09251	0	0	0	0	0	0	0	0	0	0	1
patB K14155	2	1	1	2	2	1	0	2	0	0	0
pbg K12308	2	0	0	0	0	0	0	0	0	0	0
pbg9 K01223	0	0	0	0	0	0	1	0	0	0	0
pbp1B K03693 K12551	0	0	0	0	0	0	1	0	0	0	0
pbp2A K12555	0	0	0	0	0	0	1	0	0	0	0
pbp2b K00687 K12553 K21465 K21466	0	0	0	0	0	0	1	0	0	0	0
pbp5	0	0	0	0	0	0	0	0	1	0	0
pbpA K05364	0	0	0	0	0	0	0	0	1	0	0
pbpA2 K05364	1	0	0	0	0	1	0	0	0	0	0
pbpC K05367	0	0	0	1	0	0	0	0	0	0	1
pbpC K05515 K21467	1	0	0	0	0	0	0	0	0	0	0
pbpF	0	0	0	1	0	0	0	0	0	0	0
pbpG K07262	0	0	0	0	0	0	0	0	0	0	2
pbpX K08724 K12552 K12556	0	0	0	0	0	0	1	0	0	0	0
pbuG K06901	1	0	0	0	1	0	1	0	0	0	0
